timestamp,millis,temperature_C,humidity_pct,soil_moisture_pct,buzzer_state
2026-09-13T12:57:35+05:30,705399,26.70,48.00,3,0
2026-09-13T12:57:37+05:30,707459,26.70,48.00,3,0
2026-09-13T12:57:39+05:30,709519,26.70,48.00,3,0
2026-09-13T12:57:41+05:30,711579,26.70,48.00,3,0
2026-09-13T12:57:43+05:30,713639,26.70,48.00,3,0
2026-09-13T12:57:45+05:30,715699,26.70,48.00,3,0
2026-09-13T12:57:47+05:30,717759,26.70,48.00,3,0
2026-09-13T12:57:49+05:30,719819,26.70,48.00,3,0
2026-09-13T12:57:52+05:30,721879,26.70,48.00,3,0
2026-09-13T12:57:54+05:30,723939,26.70,48.00,3,0
2026-09-13T12:57:56+05:30,725999,26.70,48.00,3,0
2026-09-13T12:57:58+05:30,728059,26.70,48.00,3,0
2026-09-13T12:58:00+05:30,730119,26.70,48.00,3,0
2026-09-13T12:58:02+05:30,732179,26.70,48.00,3,0
2026-09-13T12:58:04+05:30,734239,26.70,48.00,3,0
2026-09-13T12:58:06+05:30,736299,26.70,48.00,3,0
2026-09-13T12:58:08+05:30,738359,26.70,48.00,2,0
2026-09-13T12:58:10+05:30,740419,26.70,48.00,3,0
2026-09-13T12:58:12+05:30,742479,26.70,48.00,3,0
2026-09-13T12:58:14+05:30,744539,26.70,48.00,3,0
2026-09-13T12:58:16+05:30,746599,26.70,48.00,3,0
2026-09-13T12:58:18+05:30,748659,26.70,48.00,3,0
2026-09-13T12:58:20+05:30,750719,26.70,48.00,3,0
2026-09-13T12:58:22+05:30,752779,26.70,48.00,3,0
2026-09-13T12:58:25+05:30,754839,26.70,48.00,2,0
2026-09-13T12:58:27+05:30,756899,26.70,48.00,3,0
2026-09-13T12:58:29+05:30,758959,26.70,48.00,3,0
2026-09-13T12:58:31+05:30,761019,26.70,48.00,3,0
2026-09-13T12:58:33+05:30,763079,26.70,48.00,3,0
2026-09-13T12:58:35+05:30,765139,26.70,48.00,3,0
2026-09-13T12:58:37+05:30,767199,26.70,48.00,2,0
2026-09-13T12:58:39+05:30,769259,26.70,48.00,3,0
2026-09-13T12:58:41+05:30,771319,26.70,48.00,3,0
2026-09-13T12:58:43+05:30,773379,26.70,48.00,3,0
2026-09-13T12:58:45+05:30,775439,26.70,48.00,2,0
2026-09-13T12:58:47+05:30,777499,26.70,48.00,3,0
2026-09-13T12:58:49+05:30,779559,26.70,48.00,3,0
2026-09-13T12:58:51+05:30,781619,26.70,48.00,2,0
2026-09-13T12:58:53+05:30,783679,26.70,48.00,2,0
2026-09-13T12:58:55+05:30,785739,26.70,48.00,2,0
2026-09-13T12:58:57+05:30,787799,26.70,48.00,2,0
2026-09-13T12:59:00+05:30,789859,26.70,48.00,2,0
2026-09-13T12:59:02+05:30,791919,26.70,48.00,2,0
2026-09-13T12:59:04+05:30,793979,26.70,48.00,2,0
2026-09-13T12:59:06+05:30,796039,26.70,48.00,2,0
2026-09-13T12:59:08+05:30,798099,26.70,48.00,2,0
2026-09-13T12:59:10+05:30,800159,26.70,48.00,2,0
2026-09-13T12:59:12+05:30,802219,26.70,48.00,3,0
2026-09-13T12:59:14+05:30,804279,26.70,48.00,2,0
2026-09-13T12:59:16+05:30,806339,26.70,48.00,2,0
2026-09-13T12:59:18+05:30,808399,26.70,48.00,2,0
2026-09-13T12:59:20+05:30,810459,26.70,48.00,2,0
2026-09-13T12:59:22+05:30,812519,26.70,48.00,2,0
2026-09-13T12:59:24+05:30,814579,26.70,48.00,2,0
2026-09-13T12:59:26+05:30,816639,26.70,48.00,2,0
2026-09-13T12:59:28+05:30,818699,26.70,48.00,2,0
2026-09-13T12:59:30+05:30,820759,26.70,48.00,2,0
2026-09-13T12:59:32+05:30,822819,26.70,48.00,2,0
2026-09-13T12:59:35+05:30,824879,26.70,48.00,2,0
2026-09-13T12:59:37+05:30,826939,26.70,48.00,2,0
2026-09-13T12:59:39+05:30,828999,26.70,48.00,2,0
2026-09-13T12:59:41+05:30,831059,26.70,48.00,2,0
2026-09-13T12:59:43+05:30,833119,26.70,48.00,2,0
2026-09-13T12:59:45+05:30,835179,26.70,48.00,2,0
2026-09-13T12:59:47+05:30,837239,26.70,48.00,2,0
2026-09-13T12:59:49+05:30,839299,26.70,48.00,2,0
2026-09-13T12:59:51+05:30,841359,26.70,48.00,2,0
2026-09-13T12:59:53+05:30,843419,26.70,48.00,2,0
2026-09-13T12:59:55+05:30,845479,26.70,48.00,2,0
2026-09-13T12:59:57+05:30,847539,26.70,48.00,2,0
2026-09-13T12:59:59+05:30,849599,26.70,48.00,2,0
2026-09-13T13:00:01+05:30,851659,26.70,48.00,2,0
2026-09-13T13:00:03+05:30,853719,26.70,48.00,2,0
2026-09-13T13:00:05+05:30,855779,26.70,48.00,2,0
2026-09-13T13:00:08+05:30,857839,26.70,48.00,2,0
2026-09-13T13:00:10+05:30,859899,26.70,48.00,2,0
2026-09-13T13:00:12+05:30,861959,26.70,48.00,2,0
2026-09-13T13:00:14+05:30,864019,26.70,48.00,2,0
2026-09-13T13:00:16+05:30,866079,26.70,48.00,2,0
2026-09-13T13:00:18+05:30,868139,26.70,48.00,2,0
2026-09-13T13:00:20+05:30,870199,26.70,48.00,2,0
2026-09-13T13:00:22+05:30,872259,26.70,48.00,2,0
2026-09-13T13:00:24+05:30,874319,26.70,48.00,2,0
2026-09-13T13:00:26+05:30,876379,26.70,48.00,2,0
2026-09-13T13:00:28+05:30,878439,26.70,48.00,2,0
2026-09-13T13:00:30+05:30,880499,26.70,48.00,2,0
2026-09-13T13:00:32+05:30,882559,26.70,48.00,2,0
2026-09-13T13:00:34+05:30,884619,26.70,48.00,2,0
2026-09-13T13:00:36+05:30,886679,26.70,48.00,2,0
2026-09-13T13:00:38+05:30,888739,26.70,48.00,2,0
2026-09-13T13:00:40+05:30,890799,26.70,48.00,2,0
2026-09-13T13:00:43+05:30,892859,26.70,48.00,2,0
2026-09-13T13:00:45+05:30,894919,26.70,48.00,2,0
2026-09-13T13:00:47+05:30,896979,26.70,48.00,2,0
2026-09-13T13:00:49+05:30,899039,26.70,48.00,2,0
2026-09-13T13:00:51+05:30,901099,26.70,48.00,2,0
2026-09-13T13:00:53+05:30,903159,26.70,48.00,2,0
2026-09-13T13:00:55+05:30,905219,26.70,48.00,2,0
2026-09-13T13:00:57+05:30,907279,26.70,48.00,2,0
2026-09-13T13:00:59+05:30,909339,26.70,48.00,2,0
2026-09-13T13:01:01+05:30,911399,26.70,48.00,2,0
2026-09-13T13:01:03+05:30,913459,26.70,48.00,2,0
2026-09-13T13:01:05+05:30,915519,26.70,48.00,2,0
2026-09-13T13:01:07+05:30,917579,26.70,48.00,2,0
2026-09-13T13:01:09+05:30,919639,26.70,48.00,2,0
2026-09-13T13:01:12+05:30,921699,26.70,48.00,2,0
2026-09-13T13:01:14+05:30,923759,26.70,48.00,2,0
2026-09-13T13:01:15+05:30,925819,26.70,48.00,2,0
2026-09-13T13:01:18+05:30,927879,26.70,48.00,2,0
2026-09-13T13:01:20+05:30,929939,26.70,48.00,2,0
2026-09-13T13:01:22+05:30,931999,26.70,48.00,1,0
2026-09-13T13:01:24+05:30,934059,26.70,48.00,2,0
2026-09-13T13:01:26+05:30,936119,26.70,48.00,2,0
2026-09-13T13:01:28+05:30,938179,26.70,48.00,2,0
2026-09-13T13:01:30+05:30,940239,26.70,48.00,2,0
2026-09-13T13:01:32+05:30,942299,26.70,48.00,2,0
2026-09-13T13:01:34+05:30,944359,26.70,48.00,2,0
2026-09-13T13:01:36+05:30,946419,26.70,48.00,2,0
2026-09-13T13:01:38+05:30,948479,26.70,48.00,2,0
2026-09-13T13:01:40+05:30,950539,26.70,48.00,2,0
2026-09-13T13:01:42+05:30,952599,26.70,48.00,2,0
2026-09-13T13:01:44+05:30,954659,26.70,48.00,2,0
2026-09-13T13:01:46+05:30,956719,26.70,48.00,2,0
2026-09-13T13:01:48+05:30,958779,26.70,48.00,2,0
2026-09-13T13:01:51+05:30,960839,26.70,48.00,2,0
2026-09-13T13:01:53+05:30,962899,26.70,48.00,2,0
2026-09-13T13:01:55+05:30,964959,26.70,48.00,1,0
2026-09-13T13:01:57+05:30,967019,26.70,48.00,2,0
2026-09-13T13:01:59+05:30,969079,26.70,48.00,2,0
2026-09-13T13:02:01+05:30,971139,26.70,48.00,2,0
2026-09-13T13:02:03+05:30,973199,26.70,48.00,2,0
2026-09-13T13:02:05+05:30,975259,26.70,48.00,2,0
2026-09-13T13:02:07+05:30,977319,26.70,48.00,2,0
2026-09-13T13:02:09+05:30,979379,26.70,48.00,2,0
2026-09-13T13:02:11+05:30,981439,26.70,48.00,2,0
2026-09-13T13:02:13+05:30,983499,26.70,48.00,2,0
2026-09-13T13:02:15+05:30,985559,26.70,48.00,2,0
2026-09-13T13:02:18+05:30,987619,26.70,48.00,2,0
2026-09-13T13:02:19+05:30,989679,26.70,48.00,2,0
2026-09-13T13:02:22+05:30,991739,26.70,48.00,2,0
2026-09-13T13:02:24+05:30,993799,26.70,48.00,2,0
2026-09-13T13:02:26+05:30,995859,26.70,48.00,2,0
2026-09-13T13:02:28+05:30,997919,26.70,48.00,2,0
2026-09-13T13:02:30+05:30,999979,26.70,48.00,2,0
2026-09-13T13:02:32+05:30,1002039,26.70,48.00,2,0
2026-09-13T13:02:34+05:30,1004099,26.70,48.00,2,0
2026-09-13T13:02:36+05:30,1006159,26.70,48.00,2,0
2026-09-13T13:02:38+05:30,1008219,26.70,48.00,2,0
2026-09-13T13:02:40+05:30,1010279,26.70,48.00,2,0
2026-09-13T13:02:42+05:30,1012339,26.70,48.00,2,0
2026-09-13T13:02:44+05:30,1014399,26.70,48.00,2,0
2026-09-13T13:02:46+05:30,1016459,26.70,48.00,2,0
2026-09-13T13:02:48+05:30,1018519,26.70,48.00,2,0
2026-09-13T13:02:50+05:30,1020579,26.70,48.00,2,0
2026-09-13T13:02:52+05:30,1022639,26.70,48.00,2,0
2026-09-13T13:02:54+05:30,1024699,26.70,48.00,2,0
2026-09-13T13:02:56+05:30,1026759,26.70,48.00,2,0
2026-09-13T13:02:58+05:30,1028819,26.70,48.00,2,0
2026-09-13T13:03:01+05:30,1030879,26.70,48.00,2,0
2026-09-13T13:03:03+05:30,1032939,26.70,48.00,1,0
2026-09-13T13:03:05+05:30,1034999,26.70,48.00,2,0
2026-09-13T13:03:07+05:30,1037059,26.70,48.00,2,0
2026-09-13T13:03:09+05:30,1039119,26.70,48.00,2,0
2026-09-13T13:03:11+05:30,1041179,26.70,48.00,2,0
2026-09-13T13:03:13+05:30,1043239,26.70,48.00,2,0
2026-09-13T13:03:15+05:30,1045299,26.70,48.00,2,0
2026-09-13T13:03:17+05:30,1047359,26.70,48.00,2,0
2026-09-13T13:03:19+05:30,1049419,26.70,48.00,2,0
2026-09-13T13:03:21+05:30,1051479,26.70,48.00,2,0
2026-09-13T13:03:23+05:30,1053539,26.70,48.00,2,0
2026-09-13T13:03:25+05:30,1055599,26.70,48.00,2,0
2026-09-13T13:03:27+05:30,1057659,26.70,48.00,2,0
2026-09-13T13:03:29+05:30,1059719,26.70,48.00,2,0
2026-09-13T13:03:31+05:30,1061779,26.70,48.00,1,0
2026-09-13T13:03:34+05:30,1063839,26.70,48.00,2,0
2026-09-13T13:03:36+05:30,1065899,26.70,48.00,2,0
2026-09-13T13:03:38+05:30,1067959,26.70,48.00,2,0
2026-09-13T13:03:40+05:30,1070019,26.70,48.00,2,0
2026-09-13T13:03:42+05:30,1072079,26.70,48.00,2,0
2026-09-13T13:03:44+05:30,1074139,26.70,48.00,2,0
2026-09-13T13:03:46+05:30,1076199,26.70,48.00,1,0
2026-09-13T13:03:48+05:30,1078259,26.70,48.00,2,0
2026-09-13T13:03:50+05:30,1080319,26.70,48.00,2,0
2026-09-13T13:03:52+05:30,1082379,26.70,48.00,2,0
2026-09-13T13:03:54+05:30,1084439,26.70,48.00,2,0
2026-09-13T13:03:56+05:30,1086499,26.70,48.00,2,0
2026-09-13T13:03:58+05:30,1088559,26.70,48.00,2,0
2026-09-13T13:04:00+05:30,1090619,26.70,48.00,2,0
2026-09-13T13:04:02+05:30,1092679,26.70,48.00,1,0
2026-09-13T13:04:04+05:30,1094739,26.70,48.00,2,0
2026-09-13T13:04:06+05:30,1096799,26.70,48.00,2,0
2026-09-13T13:04:09+05:30,1098859,26.70,48.00,2,0
2026-09-13T13:04:11+05:30,1100919,26.70,48.00,1,0
2026-09-13T13:04:13+05:30,1102979,26.70,48.00,2,0
2026-09-13T13:04:15+05:30,1105039,26.70,48.00,2,0
2026-09-13T13:04:17+05:30,1107099,26.70,48.00,2,0
2026-09-13T13:04:19+05:30,1109159,26.70,48.00,2,0
2026-09-13T13:04:21+05:30,1111219,26.70,48.00,2,0
2026-09-13T13:04:23+05:30,1113279,26.70,48.00,2,0
2026-09-13T13:04:25+05:30,1115339,26.70,48.00,2,0
2026-09-13T13:04:27+05:30,1117399,26.70,48.00,2,0
2026-09-13T13:04:29+05:30,1119459,26.70,48.00,2,0
2026-09-13T13:04:31+05:30,1121519,26.70,48.00,2,0
2026-09-13T13:04:33+05:30,1123579,26.70,48.00,2,0
2026-09-13T13:04:35+05:30,1125639,26.70,48.00,1,0
2026-09-13T13:04:37+05:30,1127699,26.70,48.00,2,0
2026-09-13T13:04:39+05:30,1129759,26.70,48.00,2,0
2026-09-13T13:04:41+05:30,1131819,26.70,48.00,1,0
2026-09-13T13:04:44+05:30,1133879,26.70,48.00,2,0
2026-09-13T13:04:46+05:30,1135939,26.70,48.00,2,0
2026-09-13T13:04:48+05:30,1137999,26.70,48.00,2,0
2026-09-13T13:04:50+05:30,1140059,26.70,48.00,1,0
2026-09-13T13:04:52+05:30,1142119,26.70,48.00,2,0
2026-09-13T13:04:54+05:30,1144179,26.70,48.00,2,0
2026-09-13T13:04:56+05:30,1146239,26.70,48.00,2,0
2026-09-13T13:04:58+05:30,1148299,26.70,48.00,2,0
2026-09-13T13:05:00+05:30,1150359,26.70,48.00,2,0
2026-09-13T13:05:02+05:30,1152419,26.70,48.00,1,0
2026-09-13T13:05:04+05:30,1154479,26.70,48.00,2,0
2026-09-13T13:05:06+05:30,1156539,26.70,48.00,2,0
2026-09-13T13:05:08+05:30,1158599,26.70,48.00,1,0
2026-09-13T13:05:10+05:30,1160659,26.70,48.00,1,0
2026-09-13T13:05:12+05:30,1162719,26.70,48.00,1,0
2026-09-13T13:05:15+05:30,1164779,26.70,48.00,1,0
2026-09-13T13:05:16+05:30,1166839,26.70,48.00,1,0
2026-09-13T13:05:19+05:30,1168899,26.70,48.00,2,0
2026-09-13T13:05:21+05:30,1170959,26.70,48.00,2,0
2026-09-13T13:05:23+05:30,1173019,26.70,48.00,1,0
2026-09-13T13:05:25+05:30,1175079,26.70,48.00,2,0
2026-09-13T13:05:27+05:30,1177139,26.70,48.00,1,0
2026-09-13T13:05:29+05:30,1179199,26.70,48.00,1,0
2026-09-13T13:05:31+05:30,1181259,26.70,48.00,1,0
2026-09-13T13:05:33+05:30,1183319,26.70,48.00,1,0
2026-09-13T13:05:35+05:30,1185379,26.70,48.00,2,0
2026-09-13T13:05:37+05:30,1187439,26.70,48.00,2,0
2026-09-13T13:05:39+05:30,1189499,26.70,48.00,2,0
2026-09-13T13:05:41+05:30,1191559,26.70,48.00,1,0
2026-09-13T13:05:43+05:30,1193619,26.70,48.00,2,0
2026-09-13T13:05:45+05:30,1195679,26.70,48.00,1,0
2026-09-13T13:05:47+05:30,1197739,26.70,48.00,1,0
2026-09-13T13:05:50+05:30,1199799,26.70,48.00,1,0
2026-09-13T13:05:52+05:30,1201859,26.70,48.00,1,0
2026-09-13T13:05:54+05:30,1203919,26.70,48.00,1,0
2026-09-13T13:05:56+05:30,1205979,26.70,48.00,1,0
2026-09-13T13:05:58+05:30,1208039,26.70,48.00,1,0
2026-09-13T13:06:00+05:30,1210099,26.70,48.00,1,0
2026-09-13T13:06:02+05:30,1212159,26.70,48.00,1,0
2026-09-13T13:06:04+05:30,1214219,26.70,48.00,1,0
2026-09-13T13:06:06+05:30,1216279,26.70,48.00,1,0
2026-09-13T13:06:08+05:30,1218339,26.70,48.00,1,0
2026-09-13T13:06:10+05:30,1220399,26.70,48.00,1,0
2026-09-13T13:06:12+05:30,1222459,26.70,48.00,1,0
2026-09-13T13:06:14+05:30,1224519,26.70,48.00,1,0
2026-09-13T13:06:16+05:30,1226579,26.70,48.00,2,0
2026-09-13T13:06:18+05:30,1228639,26.70,48.00,1,0
2026-09-13T13:06:20+05:30,1230699,26.70,48.00,1,0
2026-09-13T13:06:22+05:30,1232759,26.70,48.00,1,0
2026-09-13T13:06:25+05:30,1234819,26.70,48.00,1,0
2026-09-13T13:06:27+05:30,1236879,26.70,48.00,1,0
2026-09-13T13:06:29+05:30,1238939,26.70,48.00,1,0
2026-09-13T13:06:31+05:30,1240999,26.70,48.00,1,0
2026-09-13T13:06:33+05:30,1243059,26.70,48.00,2,0
2026-09-13T13:06:35+05:30,1245119,26.70,48.00,1,0
2026-09-13T13:06:37+05:30,1247179,26.70,48.00,1,0
2026-09-13T13:06:39+05:30,1249239,26.70,48.00,1,0
2026-09-13T13:06:41+05:30,1251299,26.70,48.00,1,0
2026-09-13T13:06:43+05:30,1253359,26.70,48.00,1,0
2026-09-13T13:06:45+05:30,1255419,26.70,48.00,1,0
2026-09-13T13:06:47+05:30,1257479,26.70,48.00,1,0
2026-09-13T13:06:49+05:30,1259539,26.70,48.00,1,0
2026-09-13T13:06:51+05:30,1261599,26.70,48.00,1,0
2026-09-13T13:06:53+05:30,1263659,26.70,48.00,1,0
2026-09-13T13:06:55+05:30,1265719,26.70,48.00,2,0
2026-09-13T13:06:58+05:30,1267779,26.70,48.00,1,0
2026-09-13T13:07:00+05:30,1269839,26.70,48.00,1,0
2026-09-13T13:07:02+05:30,1271899,26.70,48.00,1,0
2026-09-13T13:07:04+05:30,1273959,26.70,48.00,1,0
2026-09-13T13:07:06+05:30,1276019,26.70,48.00,1,0
2026-09-13T13:07:08+05:30,1278079,26.70,48.00,1,0
2026-09-13T13:07:10+05:30,1280139,26.70,48.00,1,0
2026-09-13T13:07:12+05:30,1282199,26.70,48.00,1,0
2026-09-13T13:07:14+05:30,1284259,26.70,48.00,1,0
2026-09-13T13:07:16+05:30,1286319,26.70,48.00,1,0
2026-09-13T13:07:18+05:30,1288379,26.70,48.00,1,0
2026-09-13T13:07:20+05:30,1290439,26.70,48.00,1,0
2026-09-13T13:07:22+05:30,1292499,26.70,48.00,1,0
2026-09-13T13:07:25+05:30,1294559,26.70,48.00,1,0
2026-09-13T13:07:26+05:30,1296619,26.70,48.00,1,0
2026-09-13T13:07:28+05:30,1298679,26.70,48.00,1,0
2026-09-13T13:07:30+05:30,1300739,26.70,48.00,1,0
2026-09-13T13:07:32+05:30,1302799,26.70,48.00,1,0
2026-09-13T13:07:35+05:30,1304859,26.70,48.00,1,0
2026-09-13T13:07:37+05:30,1306919,26.70,48.00,1,0
2026-09-13T13:07:39+05:30,1308979,26.70,48.00,1,0
2026-09-13T13:07:41+05:30,1311039,26.70,48.00,1,0
2026-09-13T13:07:43+05:30,1313099,26.70,48.00,1,0
2026-09-13T13:07:45+05:30,1315159,26.70,48.00,1,0
2026-09-13T13:07:47+05:30,1317219,26.70,48.00,1,0
2026-09-13T13:07:49+05:30,1319279,26.70,48.00,1,0
2026-09-13T13:07:51+05:30,1321339,26.70,48.00,1,0
2026-09-13T13:07:53+05:30,1323399,26.70,48.00,1,0
2026-09-13T13:07:55+05:30,1325459,26.70,48.00,1,0
2026-09-13T13:07:57+05:30,1327519,26.70,48.00,1,0
2026-09-13T13:07:59+05:30,1329579,26.70,48.00,1,0
2026-09-13T13:08:01+05:30,1331639,26.70,48.00,1,0
2026-09-13T13:08:03+05:30,1333699,26.70,48.00,1,0
2026-09-13T13:08:05+05:30,1335759,26.70,48.00,1,0
2026-09-13T13:08:08+05:30,1337819,26.70,48.00,1,0
2026-09-13T13:08:10+05:30,1339879,26.70,48.00,1,0
2026-09-13T13:08:12+05:30,1341939,26.70,48.00,1,0
