timestamp,village_id,village_name,district,rain_accum_1h,rain_accum_3h,rain_accum_6h,rain_accum_24h,rain_intensity_max_1h,rain_rate_of_change,forecast_rain_next_6h,soil_moisture_pct,soil_saturation_ratio,river_water_level_m,river_level_rise_rate_1h,upstream_gauge_delta_2h,elevation_m,slope_deg,twi,dist_to_river_m,catchment_area_km2,drainage_density_km_km2,scs_curve_number,danger_stage_m,risk_score,lead_time_hrs,flash_flood_3_6h
2024-07-07T06:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.3,2.76,7.07,23.97,1.0,-0.44,5.53,98.5,0.985,1.82,-0.038,0.025,2050,28.5,7.2,45,380.0,2.8,82,4.8,15.5,12.0,0
2024-07-07T09:00:00,VIL_001,Manali Urban (Old Manali),Kullu,13.21,37.28,69.21,158.28,15.61,0.42,82.98,98.5,0.985,2.02,0.194,0.414,2050,28.5,7.2,45,380.0,2.8,82,4.8,33.8,12.0,0
2024-07-07T12:00:00,VIL_001,Manali Urban (Old Manali),Kullu,3.6,10.78,21.33,58.52,4.1,-0.97,4.4,98.5,0.985,2.01,-0.004,0.094,2050,28.5,7.2,45,380.0,2.8,82,4.8,20.6,12.0,0
2024-07-07T15:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.97,3.14,9.78,28.21,1.06,-0.19,2.33,98.5,0.985,1.96,-0.054,0.052,2050,28.5,7.2,45,380.0,2.8,82,4.8,16.5,12.0,0
2024-07-07T18:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.14,3.88,7.95,19.04,1.37,-0.35,1.82,98.5,0.985,1.92,-0.043,0.11,2050,28.5,7.2,45,380.0,2.8,82,4.8,16.6,12.0,0
2024-07-07T21:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.33,3.67,8.32,30.17,1.34,1.61,7.87,98.5,0.985,1.88,-0.039,0.016,2050,28.5,7.2,45,380.0,2.8,82,4.8,16.3,12.0,0
2024-07-08T00:00:00,VIL_001,Manali Urban (Old Manali),Kullu,17.34,45.93,83.6,184.38,17.42,0.02,86.43,98.5,0.985,2.12,0.245,0.427,2050,28.5,7.2,45,380.0,2.8,82,4.8,38.7,12.0,0
2024-07-08T03:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.68,4.44,11.91,26.32,1.93,-0.36,4.28,98.5,0.985,2.06,-0.059,0.086,2050,28.5,7.2,45,380.0,2.8,82,4.8,17.8,12.0,0
2024-07-08T06:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.17,5.7,14.72,36.42,2.13,-3.21,2.23,98.5,0.985,2.02,-0.043,0.079,2050,28.5,7.2,45,380.0,2.8,82,4.8,18.2,12.0,0
2024-07-08T09:00:00,VIL_001,Manali Urban (Old Manali),Kullu,20.6,54.41,99.33,223.39,24.72,0.61,83.57,98.5,0.985,2.3,0.284,0.454,2050,28.5,7.2,45,380.0,2.8,82,4.8,44.0,12.0,0
2024-07-08T12:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.3,2.32,5.46,15.82,0.79,-0.36,4.57,98.5,0.985,2.21,-0.094,0.042,2050,28.5,7.2,45,380.0,2.8,82,4.8,17.7,12.0,0
2024-07-08T15:00:00,VIL_001,Manali Urban (Old Manali),Kullu,23.11,62.93,113.72,252.13,27.55,0.18,105.63,98.5,0.985,2.53,0.317,0.562,2050,28.5,7.2,45,380.0,2.8,82,4.8,49.6,12.0,0
2024-07-08T18:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.08,5.0,13.97,34.19,1.84,-2.59,1.35,98.5,0.985,2.42,-0.103,0.087,2050,28.5,7.2,45,380.0,2.8,82,4.8,20.3,12.0,0
2024-07-08T21:00:00,VIL_001,Manali Urban (Old Manali),Kullu,6.83,19.24,37.65,85.57,7.57,-0.05,7.92,98.5,0.985,2.43,0.003,0.268,2050,28.5,7.2,45,380.0,2.8,82,4.8,27.4,12.0,0
2024-07-09T00:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.7,6.74,12.98,33.18,2.4,1.24,3.87,98.5,0.985,2.35,-0.08,0.043,2050,28.5,7.2,45,380.0,2.8,82,4.8,20.7,12.0,0
2024-07-09T03:00:00,VIL_001,Manali Urban (Old Manali),Kullu,2.84,8.42,19.21,45.11,2.97,-1.92,0.07,98.5,0.985,2.29,-0.059,0.077,2050,28.5,7.2,45,380.0,2.8,82,4.8,21.2,12.0,0
2024-07-09T06:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.88,6.23,16.04,42.15,2.43,0.01,6.94,98.5,0.985,2.22,-0.067,0.001,2050,28.5,7.2,45,380.0,2.8,82,4.8,19.7,12.0,0
2024-07-09T09:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.57,5.21,9.84,27.15,1.87,-0.58,7.73,98.5,0.985,2.16,-0.065,0.074,2050,28.5,7.2,45,380.0,2.8,82,4.8,18.8,12.0,0
2024-07-09T12:00:00,VIL_001,Manali Urban (Old Manali),Kullu,5.71,15.9,33.09,84.4,6.22,0.09,5.5,98.5,0.985,2.17,0.013,0.042,2050,28.5,7.2,45,380.0,2.8,82,4.8,24.1,12.0,0
2024-07-09T15:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.58,1.65,3.22,11.71,0.62,-0.3,2.57,98.5,0.985,2.09,-0.082,-0.085,2050,28.5,7.2,45,380.0,2.8,82,4.8,16.6,12.0,0
2024-07-09T18:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.38,3.92,9.12,25.4,1.46,0.96,4.86,98.5,0.985,2.03,-0.058,0.084,2050,28.5,7.2,45,380.0,2.8,82,4.8,17.3,12.0,0
2024-07-09T21:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.17,0.63,4.11,17.91,0.22,-0.34,1.74,98.5,0.985,1.96,-0.072,0.066,2050,28.5,7.2,45,380.0,2.8,82,4.8,15.3,12.0,0
2024-07-10T00:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.26,0.89,2.6,9.89,0.33,-1.26,2.32,98.45,0.984,1.89,-0.062,0.014,2050,28.5,7.2,45,380.0,2.8,82,4.8,15.0,12.0,0
2024-07-10T03:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.49,2.51,8.04,20.29,0.9,0.09,7.64,98.5,0.985,1.85,-0.044,0.019,2050,28.5,7.2,45,380.0,2.8,82,4.8,15.5,12.0,0
2024-07-10T06:00:00,VIL_001,Manali Urban (Old Manali),Kullu,2.9,7.74,15.52,37.34,3.19,0.29,6.76,98.5,0.985,1.85,-0.004,0.088,2050,28.5,7.2,45,380.0,2.8,82,4.8,18.1,12.0,0
2024-07-10T09:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.8,3.02,5.75,21.07,1.01,-1.92,5.55,98.5,0.985,1.81,-0.035,-0.019,2050,28.5,7.2,45,380.0,2.8,82,4.8,15.5,12.0,0
2024-07-10T12:00:00,VIL_001,Manali Urban (Old Manali),Kullu,2.62,9.24,18.1,45.17,3.53,0.48,4.88,98.5,0.985,1.82,0.01,0.025,2050,28.5,7.2,45,380.0,2.8,82,4.8,18.7,12.0,0
2024-07-10T15:00:00,VIL_001,Manali Urban (Old Manali),Kullu,4.44,13.8,27.68,64.19,5.04,0.66,7.11,98.5,0.985,1.86,0.039,0.033,2050,28.5,7.2,45,380.0,2.8,82,4.8,21.2,12.0,0
2024-07-10T18:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.52,5.5,10.15,25.13,2.01,-1.14,4.03,98.5,0.985,1.84,-0.02,0.021,2050,28.5,7.2,45,380.0,2.8,82,4.8,17.0,12.0,0
2024-07-10T21:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.7,3.22,6.46,25.34,1.26,-0.8,6.21,98.5,0.985,1.81,-0.033,0.045,2050,28.5,7.2,45,380.0,2.8,82,4.8,15.6,12.0,0
2024-07-11T00:00:00,VIL_001,Manali Urban (Old Manali),Kullu,2.97,8.06,17.73,49.03,3.31,-0.8,4.23,98.5,0.985,1.81,0.003,0.177,2050,28.5,7.2,45,380.0,2.8,82,4.8,18.0,12.0,0
2024-07-11T03:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.06,0.41,2.91,9.91,0.15,0.2,6.36,98.5,0.985,1.76,-0.048,-0.035,2050,28.5,7.2,45,380.0,2.8,82,4.8,14.0,12.0,0
2024-07-11T06:00:00,VIL_001,Manali Urban (Old Manali),Kullu,7.79,22.9,43.86,102.09,7.96,0.69,6.63,98.5,0.985,1.87,0.106,0.222,2050,28.5,7.2,45,380.0,2.8,82,4.8,25.7,12.0,0
2024-07-11T09:00:00,VIL_001,Manali Urban (Old Manali),Kullu,8.68,22.72,42.18,94.43,9.13,0.38,4.88,98.5,0.985,1.96,0.092,0.195,2050,28.5,7.2,45,380.0,2.8,82,4.8,26.2,12.0,0
2024-07-11T12:00:00,VIL_001,Manali Urban (Old Manali),Kullu,3.24,8.77,19.46,46.12,3.66,-1.1,7.45,98.5,0.985,1.95,-0.011,0.03,2050,28.5,7.2,45,380.0,2.8,82,4.8,19.3,12.0,0
2024-07-11T15:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.04,2.29,8.31,29.97,0.91,1.13,1.03,98.5,0.985,1.9,-0.052,0.086,2050,28.5,7.2,45,380.0,2.8,82,4.8,15.7,12.0,0
2024-07-11T18:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.89,7.65,15.97,35.61,2.74,0.34,3.67,98.5,0.985,1.89,-0.011,0.112,2050,28.5,7.2,45,380.0,2.8,82,4.8,18.3,12.0,0
2024-07-11T21:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.1,1.67,7.65,24.53,0.59,-0.95,7.78,98.5,0.985,1.84,-0.049,0.017,2050,28.5,7.2,45,380.0,2.8,82,4.8,15.1,12.0,0
2024-07-12T00:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.8,3.15,9.09,27.95,1.2,-1.1,1.0,98.5,0.985,1.81,-0.033,-0.029,2050,28.5,7.2,45,380.0,2.8,82,4.8,15.6,12.0,0
2024-07-12T03:00:00,VIL_001,Manali Urban (Old Manali),Kullu,17.08,47.01,89.08,201.36,18.65,0.73,107.84,98.5,0.985,2.07,0.26,0.391,2050,28.5,7.2,45,380.0,2.8,82,4.8,38.9,12.0,0
2024-07-12T06:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.51,3.83,11.28,27.73,1.42,-0.41,2.74,98.5,0.985,2.01,-0.056,0.093,2050,28.5,7.2,45,380.0,2.8,82,4.8,17.2,12.0,0
2024-07-12T09:00:00,VIL_001,Manali Urban (Old Manali),Kullu,19.29,51.89,94.34,209.8,20.0,0.62,115.11,98.5,0.985,2.28,0.268,0.431,2050,28.5,7.2,45,380.0,2.8,82,4.8,42.6,12.0,0
2024-07-12T12:00:00,VIL_001,Manali Urban (Old Manali),Kullu,14.77,40.86,75.18,169.59,16.53,0.55,81.97,98.5,0.985,2.44,0.163,0.434,2050,28.5,7.2,45,380.0,2.8,82,4.8,38.2,12.0,0
2024-07-12T15:00:00,VIL_001,Manali Urban (Old Manali),Kullu,2.44,6.95,14.28,32.92,2.5,0.65,7.7,98.5,0.985,2.36,-0.08,0.083,2050,28.5,7.2,45,380.0,2.8,82,4.8,20.9,12.0,0
2024-07-12T18:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.78,4.95,12.97,35.49,2.0,0.51,6.68,98.5,0.985,2.28,-0.084,0.093,2050,28.5,7.2,45,380.0,2.8,82,4.8,19.4,12.0,0
2024-07-12T21:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.1,2.82,6.51,22.01,1.0,-1.39,5.7,98.5,0.985,2.19,-0.088,0.039,2050,28.5,7.2,45,380.0,2.8,82,4.8,17.8,12.0,0
2024-07-13T00:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.35,2.39,8.87,22.06,0.82,-0.2,7.29,98.5,0.985,2.11,-0.08,0.102,2050,28.5,7.2,45,380.0,2.8,82,4.8,17.1,12.0,0
2024-07-13T03:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.29,1.44,3.38,15.63,0.54,-1.01,3.58,98.5,0.985,2.03,-0.077,0.067,2050,28.5,7.2,45,380.0,2.8,82,4.8,16.1,12.0,0
2024-07-13T06:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.94,3.31,7.43,20.61,1.23,0.11,2.13,98.5,0.985,1.98,-0.055,0.02,2050,28.5,7.2,45,380.0,2.8,82,4.8,16.7,12.0,0
2024-07-13T09:00:00,VIL_001,Manali Urban (Old Manali),Kullu,20.23,55.33,100.43,232.56,22.07,0.65,95.49,98.5,0.985,2.27,0.295,0.512,2050,28.5,7.2,45,380.0,2.8,82,4.8,44.3,12.0,0
2024-07-13T12:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.38,1.26,2.98,7.81,0.45,-0.62,1.04,98.5,0.985,2.17,-0.098,0.028,2050,28.5,7.2,45,380.0,2.8,82,4.8,16.9,12.0,0
2024-07-13T15:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.86,5.12,10.05,33.19,2.16,1.15,4.3,98.5,0.985,2.11,-0.06,-0.017,2050,28.5,7.2,45,380.0,2.8,82,4.8,18.5,12.0,0
2024-07-13T18:00:00,VIL_001,Manali Urban (Old Manali),Kullu,2.03,7.18,14.25,31.82,2.61,-0.03,6.66,98.5,0.985,2.07,-0.04,0.111,2050,28.5,7.2,45,380.0,2.8,82,4.8,19.2,12.0,0
2024-07-13T21:00:00,VIL_001,Manali Urban (Old Manali),Kullu,8.61,24.46,47.39,116.03,10.31,-1.29,6.39,98.5,0.985,2.15,0.079,0.258,2050,28.5,7.2,45,380.0,2.8,82,4.8,28.3,12.0,0
2024-07-14T00:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.2,3.26,7.78,24.69,1.18,-2.02,6.1,98.5,0.985,2.08,-0.07,-0.001,2050,28.5,7.2,45,380.0,2.8,82,4.8,17.4,12.0,0
2024-07-14T03:00:00,VIL_001,Manali Urban (Old Manali),Kullu,4.95,13.4,28.5,71.54,5.2,-0.33,7.3,98.5,0.985,2.09,0.005,0.108,2050,28.5,7.2,45,380.0,2.8,82,4.8,22.4,12.0,0
2024-07-14T06:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.81,5.46,13.43,29.89,1.96,-1.21,6.58,98.5,0.985,2.04,-0.048,0.067,2050,28.5,7.2,45,380.0,2.8,82,4.8,18.2,12.0,0
2024-07-14T09:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.48,2.47,7.43,17.62,0.83,-0.44,6.56,98.5,0.985,1.98,-0.062,0.044,2050,28.5,7.2,45,380.0,2.8,82,4.8,16.3,12.0,0
2024-07-14T12:00:00,VIL_001,Manali Urban (Old Manali),Kullu,13.21,35.14,66.57,158.04,15.63,1.25,57.77,98.5,0.985,2.14,0.161,0.314,2050,28.5,7.2,45,380.0,2.8,82,4.8,33.5,12.0,0
2024-07-14T15:00:00,VIL_001,Manali Urban (Old Manali),Kullu,6.82,18.24,34.32,76.71,7.2,-0.65,0.71,98.5,0.985,2.17,0.03,0.221,2050,28.5,7.2,45,380.0,2.8,82,4.8,25.3,12.0,0
2024-07-14T18:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.75,3.85,9.01,21.82,1.54,-0.77,0.56,98.5,0.985,2.1,-0.068,0.076,2050,28.5,7.2,45,380.0,2.8,82,4.8,17.8,12.0,0
2024-07-14T21:00:00,VIL_001,Manali Urban (Old Manali),Kullu,14.98,41.73,77.6,180.83,16.31,0.82,68.83,98.5,0.985,2.29,0.19,0.418,2050,28.5,7.2,45,380.0,2.8,82,4.8,37.7,12.0,0
2024-07-15T00:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.81,2.31,5.97,19.54,0.97,1.15,3.46,98.5,0.985,2.2,-0.093,0.015,2050,28.5,7.2,45,380.0,2.8,82,4.8,17.6,12.0,0
2024-07-15T03:00:00,VIL_001,Manali Urban (Old Manali),Kullu,2.86,10.11,20.25,51.8,3.79,-1.29,0.75,98.5,0.985,2.17,-0.03,0.077,2050,28.5,7.2,45,380.0,2.8,82,4.8,21.3,12.0,0
2024-07-15T06:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.03,0.79,2.48,14.28,0.28,-1.45,7.68,98.41,0.984,2.08,-0.088,0.008,2050,28.5,7.2,45,380.0,2.8,82,4.8,16.1,12.0,0
2024-07-15T09:00:00,VIL_001,Manali Urban (Old Manali),Kullu,3.43,10.15,22.08,50.3,3.44,-0.14,3.64,98.5,0.985,2.06,-0.016,0.075,2050,28.5,7.2,45,380.0,2.8,82,4.8,20.7,12.0,0
2024-07-15T12:00:00,VIL_001,Manali Urban (Old Manali),Kullu,13.5,37.25,69.27,161.18,14.13,0.16,62.71,98.5,0.985,2.23,0.165,0.395,2050,28.5,7.2,45,380.0,2.8,82,4.8,35.1,12.0,0
2024-07-15T15:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.49,3.75,8.84,22.54,1.47,-0.8,3.9,98.5,0.985,2.15,-0.076,0.131,2050,28.5,7.2,45,380.0,2.8,82,4.8,18.0,12.0,0
2024-07-15T18:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.41,2.15,8.84,25.21,0.78,0.61,6.41,98.5,0.985,2.08,-0.077,0.026,2050,28.5,7.2,45,380.0,2.8,82,4.8,16.8,12.0,0
2024-07-15T21:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.08,4.57,10.68,25.81,1.66,0.08,2.68,98.5,0.985,2.02,-0.052,0.032,2050,28.5,7.2,45,380.0,2.8,82,4.8,17.6,12.0,0
2024-07-16T00:00:00,VIL_001,Manali Urban (Old Manali),Kullu,5.48,16.13,31.75,71.41,5.89,0.05,3.57,98.5,0.985,2.05,0.03,0.104,2050,28.5,7.2,45,380.0,2.8,82,4.8,23.5,12.0,0
2024-07-16T03:00:00,VIL_001,Manali Urban (Old Manali),Kullu,2.71,7.54,15.6,45.44,3.09,0.36,0.67,98.5,0.985,2.02,-0.03,-0.064,2050,28.5,7.2,45,380.0,2.8,82,4.8,19.1,12.0,0
2024-07-16T06:00:00,VIL_001,Manali Urban (Old Manali),Kullu,7.51,20.38,39.61,88.46,8.96,0.28,1.96,98.5,0.985,2.08,0.058,0.129,2050,28.5,7.2,45,380.0,2.8,82,4.8,25.8,12.0,0
2024-07-16T09:00:00,VIL_001,Manali Urban (Old Manali),Kullu,2.28,7.94,17.36,48.9,2.69,-1.37,7.9,98.5,0.985,2.05,-0.031,0.031,2050,28.5,7.2,45,380.0,2.8,82,4.8,19.5,12.0,0
2024-07-16T12:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.89,4.36,8.91,22.48,1.54,-1.64,0.16,98.5,0.985,2.0,-0.051,0.015,2050,28.5,7.2,45,380.0,2.8,82,4.8,17.4,12.0,0
2024-07-16T15:00:00,VIL_001,Manali Urban (Old Manali),Kullu,3.81,10.92,21.36,47.07,4.33,-0.49,1.28,98.5,0.985,2.0,-0.001,0.111,2050,28.5,7.2,45,380.0,2.8,82,4.8,20.6,12.0,0
2024-07-16T18:00:00,VIL_001,Manali Urban (Old Manali),Kullu,2.81,7.44,16.51,40.02,3.02,0.47,3.2,98.5,0.985,1.98,-0.024,0.095,2050,28.5,7.2,45,380.0,2.8,82,4.8,18.8,12.0,0
2024-07-16T21:00:00,VIL_001,Manali Urban (Old Manali),Kullu,5.29,16.08,31.36,79.76,6.33,0.29,1.61,98.5,0.985,2.01,0.036,0.171,2050,28.5,7.2,45,380.0,2.8,82,4.8,23.3,12.0,0
2024-07-17T00:00:00,VIL_001,Manali Urban (Old Manali),Kullu,2.94,8.52,20.1,44.82,3.03,2.19,5.16,98.5,0.985,1.99,-0.018,0.135,2050,28.5,7.2,45,380.0,2.8,82,4.8,19.4,12.0,0
2024-07-17T03:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.03,0.21,1.1,2.59,0.08,-0.0,6.58,98.02,0.98,1.92,-0.071,0.028,2050,28.5,7.2,45,380.0,2.8,82,4.8,14.9,12.0,0
2024-07-17T06:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.02,1.44,5.09,12.06,0.55,1.39,3.88,98.5,0.985,1.87,-0.054,0.014,2050,28.5,7.2,45,380.0,2.8,82,4.8,15.1,12.0,0
2024-07-17T09:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.29,1.27,6.66,22.0,0.44,-0.18,0.58,98.5,0.985,1.82,-0.049,0.039,2050,28.5,7.2,45,380.0,2.8,82,4.8,14.7,12.0,0
2024-07-17T12:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.77,7.02,16.73,48.56,2.58,1.4,1.06,98.5,0.985,1.81,-0.005,0.048,2050,28.5,7.2,45,380.0,2.8,82,4.8,17.5,12.0,0
2024-07-17T15:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.43,3.97,9.24,30.57,1.67,0.38,1.03,98.5,0.985,1.79,-0.025,0.017,2050,28.5,7.2,45,380.0,2.8,82,4.8,15.9,12.0,0
2024-07-17T18:00:00,VIL_001,Manali Urban (Old Manali),Kullu,17.88,47.57,89.57,199.85,20.17,1.28,110.78,98.5,0.985,2.06,0.266,0.376,2050,28.5,7.2,45,380.0,2.8,82,4.8,39.1,12.0,0
2024-07-17T21:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.24,2.42,4.98,16.09,0.83,0.83,0.85,98.5,0.985,1.99,-0.064,0.061,2050,28.5,7.2,45,380.0,2.8,82,4.8,16.4,12.0,0
2024-07-18T00:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.27,6.11,13.57,41.25,2.25,0.88,3.94,98.5,0.985,1.96,-0.032,0.038,2050,28.5,7.2,45,380.0,2.8,82,4.8,18.0,12.0,0
2024-07-18T03:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.15,5.53,14.11,35.89,1.97,2.56,1.91,98.5,0.985,1.93,-0.032,0.034,2050,28.5,7.2,45,380.0,2.8,82,4.8,17.5,12.0,0
2024-07-18T06:00:00,VIL_001,Manali Urban (Old Manali),Kullu,2.84,8.39,15.65,37.29,3.38,-1.08,3.69,98.5,0.985,1.92,-0.009,0.049,2050,28.5,7.2,45,380.0,2.8,82,4.8,18.9,12.0,0
2024-07-18T09:00:00,VIL_001,Manali Urban (Old Manali),Kullu,11.15,30.63,57.9,131.65,12.15,-0.3,53.79,98.5,0.985,2.06,0.139,0.292,2050,28.5,7.2,45,380.0,2.8,82,4.8,30.7,12.0,0
2024-07-18T12:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.5,3.58,7.48,24.97,1.2,1.23,2.71,98.5,0.985,2.0,-0.056,0.011,2050,28.5,7.2,45,380.0,2.8,82,4.8,17.0,12.0,0
2024-07-18T15:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.49,6.11,11.26,34.99,2.12,-0.54,5.78,98.5,0.985,1.97,-0.033,0.098,2050,28.5,7.2,45,380.0,2.8,82,4.8,18.1,12.0,0
2024-07-18T18:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.69,2.18,4.82,16.51,0.74,-0.26,7.39,98.5,0.985,1.91,-0.055,0.031,2050,28.5,7.2,45,380.0,2.8,82,4.8,15.8,12.0,0
2024-07-18T21:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.42,5.79,13.72,42.05,2.03,-0.58,0.91,98.5,0.985,1.89,-0.025,0.059,2050,28.5,7.2,45,380.0,2.8,82,4.8,17.4,12.0,0
2024-07-19T00:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.01,2.43,8.3,24.37,0.86,-0.67,3.01,98.5,0.985,1.84,-0.044,-0.016,2050,28.5,7.2,45,380.0,2.8,82,4.8,15.5,12.0,0
2024-07-19T03:00:00,VIL_001,Manali Urban (Old Manali),Kullu,2.54,6.84,12.4,28.51,2.75,-0.01,6.41,98.5,0.985,1.84,-0.009,0.09,2050,28.5,7.2,45,380.0,2.8,82,4.8,17.6,12.0,0
2024-07-19T06:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.13,3.26,10.26,31.96,1.17,-2.82,5.0,98.5,0.985,1.8,-0.032,0.157,2050,28.5,7.2,45,380.0,2.8,82,4.8,15.6,12.0,0
2024-07-19T09:00:00,VIL_001,Manali Urban (Old Manali),Kullu,5.26,15.3,27.79,61.88,5.46,-0.88,6.69,98.5,0.985,1.85,0.051,0.157,2050,28.5,7.2,45,380.0,2.8,82,4.8,21.9,12.0,0
2024-07-19T12:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.3,1.53,4.62,13.23,0.56,-0.01,0.45,98.5,0.985,1.81,-0.046,0.012,2050,28.5,7.2,45,380.0,2.8,82,4.8,14.8,12.0,0
2024-07-19T15:00:00,VIL_001,Manali Urban (Old Manali),Kullu,15.92,41.54,78.96,179.86,17.59,-0.74,70.97,98.5,0.985,2.03,0.224,0.382,2050,28.5,7.2,45,380.0,2.8,82,4.8,36.0,12.0,0
2024-07-19T18:00:00,VIL_001,Manali Urban (Old Manali),Kullu,0.69,2.43,4.95,22.53,0.81,0.38,2.38,98.5,0.985,1.97,-0.061,0.052,2050,28.5,7.2,45,380.0,2.8,82,4.8,16.3,12.0,0
2024-07-19T21:00:00,VIL_001,Manali Urban (Old Manali),Kullu,17.12,46.44,87.5,203.75,19.49,0.03,106.85,98.5,0.985,2.21,0.237,0.382,2050,28.5,7.2,45,380.0,2.8,82,4.8,39.5,12.0,0
2024-07-20T00:00:00,VIL_001,Manali Urban (Old Manali),Kullu,17.38,46.39,88.11,201.63,17.69,-0.51,72.74,98.5,0.985,2.42,0.208,0.329,2050,28.5,7.2,45,380.0,2.8,82,4.8,40.8,12.0,0
2024-07-20T03:00:00,VIL_001,Manali Urban (Old Manali),Kullu,13.05,34.99,66.84,156.69,13.45,-1.58,58.53,98.5,0.985,2.52,0.108,0.239,2050,28.5,7.2,45,380.0,2.8,82,4.8,35.8,12.0,0
2024-07-20T06:00:00,VIL_001,Manali Urban (Old Manali),Kullu,2.88,8.07,16.35,37.25,3.25,-0.72,4.63,98.5,0.985,2.44,-0.083,0.138,2050,28.5,7.2,45,380.0,2.8,82,4.8,22.0,12.0,0
2024-07-20T09:00:00,VIL_001,Manali Urban (Old Manali),Kullu,4.36,11.86,23.25,61.26,4.92,0.69,7.15,98.5,0.985,2.39,-0.048,0.124,2050,28.5,7.2,45,380.0,2.8,82,4.8,23.6,12.0,0
2024-07-20T12:00:00,VIL_001,Manali Urban (Old Manali),Kullu,18.79,51.08,95.73,217.88,19.42,1.15,80.71,98.5,0.985,2.61,0.217,0.499,2050,28.5,7.2,45,380.0,2.8,82,4.8,44.3,12.0,0
2024-07-20T15:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.12,3.93,7.16,20.56,1.45,1.33,6.69,98.5,0.985,2.49,-0.12,0.091,2050,28.5,7.2,45,380.0,2.8,82,4.8,20.2,12.0,0
2024-07-20T18:00:00,VIL_001,Manali Urban (Old Manali),Kullu,19.91,52.24,98.91,227.72,21.91,1.48,96.44,98.5,0.985,2.7,0.213,0.396,2050,28.5,7.2,45,380.0,2.8,82,4.8,45.4,12.0,0
2024-07-20T21:00:00,VIL_001,Manali Urban (Old Manali),Kullu,19.09,51.39,95.77,213.77,20.48,0.11,116.21,98.5,0.985,2.88,0.182,0.48,2050,28.5,7.2,45,380.0,2.8,82,4.8,46.2,12.0,0
2024-07-21T00:00:00,VIL_001,Manali Urban (Old Manali),Kullu,1.49,6.01,11.86,32.91,2.35,0.28,3.62,98.5,0.985,2.74,-0.14,0.05,2050,28.5,7.2,45,380.0,2.8,82,4.8,22.9,12.0,0
